# receptors_by_type.csv -- postsynaptic response class per (MaleCNS v1.0 type, transmitter), built by
# scripts/build_receptor_table.py from flyverse/data/expression_{ozel2021,davis2020,central,kurmangaliyev2020}.csv and the
# matching type maps (Özel 2021 GSE142787; Davis 2020 GSE116969 CC BY 4.0; Davie 2018 GSE107451; Fly Cell Atlas 2022 head;
# Kurmangaliyev 2020 GSE156455, pupal 96 h APF). Full rules and coverage: docs/audits/receptor_rules.md.
# Receptor groups: acetylcholine fast + nAChR alpha1-7/beta1-3, slow + mAChR-A (Gq) / slow - mAChR-B (Gi); gaba fast - Rdl/Lcch3/Grd,
# slow - GABA-B-R1/2/3; glutamate fast - GluClalpha, fast + KaiR1D/GluRIA/GluRIB/Nmdar1+Nmdar2, slow - mGluR; histamine fast -
# HisCl1/ort; dopamine slow + Dop1R1/Dop1R2/DopEcR, slow - Dop2R; octopamine slow + Oamb/Octbeta1-3R, slow - Octalpha2R;
# serotonin slow + 5-HT2A/2B/7, slow - 5-HT1A/1B. Group present = any member gene on (NMDA needs both Nmdar1 and Nmdar2);
# group level = sum of the on-members' levels (TPM; expm1 of the log-mean for the 10x sources); gain class = none if absent,
# else tertile (low/mid/high) of the group level among the source's neuronal profiles where the group is present (quantiles
# within source, NOT linear expression). *_pos_lead / *_neg_lead = the on-member with the largest level.
# fast_sign / slow_sign: +1 / -1 / 0 = none. *_pos_class / *_neg_class: classes of the + and - groups; *_net: sign of the
# larger class, 'mixed' if equal (then *_sign keeps the NT_SIGN prior for fast, 0 for slow), 'none' if both absent;
# *_gain_class: class of the winning group. *_abs columns: the same under the absolute rule (larger summed level, 2-fold
# margin, else mixed). fast_*_nonmda: the class rule with the glutamate fast + group restricted to KaiR1D/GluRIA/GluRIB
# (Nmdar2 is 102-1,073 TPM with P(on) = 1 in every non-photoreceptor neuronal QC-pass Davis row); identical to the plain
# columns for the other transmitters. KaiR1D = CG3822 in every source.
# tier / source / source_name / qc: the profile deciding the row. Candidates: the best row per source (best tier, QC pass
# first, then the row pooling the fewest types, then name), ranked davis2020 > ozel2021 > kurmangaliyev2020 > fca2022 >
# davie2018 at equal tier / QC; the best-ranked is the primary (primary_source / primary_tier). Selection rule (round 2):
# the primary decides unless its fast group for the transmitter is 'none' and another source has it on -- a single-
# nucleus (fca2022 / davie2018) 'none' is replaced by the best whole-cell (davis2020 / ozel2021 / kurmangaliyev2020)
# profile with the group on (fast_selection = group_on_override:<source>); any other such disagreement keeps the primary
# but falls back to NT_SIGN: fast_net = none_contested, fast_sign = the prior, fast_gain_class = none (factor 1); a
# 'none' carried by a single source falls back the same way (fast_net = none_single_source). A silencing (fast_sign 0)
# therefore needs every source profiling the type to agree and at least two of them. fast_selection_nonmda /
# source_nonmda: the same for the nonmda variant (selected separately). n_sources: candidate sources for the type.
# pool_mixed: the profile is a pooled cluster whose member types carry mixed model transmitter labels (a class prior, not
# a per-type measurement); alt_sources: the other candidates' net calls. Rows '<nt=...>' are the Davis 2020 ChAT / Gad1 /
# VGlut whole-class baselines (tier class), used only with edge_lookup(nt_class_fallback=True).
malecns_type,transmitter,fast_sign,fast_gain_class,fast_pos_class,fast_neg_class,fast_net,fast_pos_lead,fast_neg_lead,fast_sign_abs,fast_gain_class_abs,fast_net_abs,fast_sign_nonmda,fast_gain_class_nonmda,fast_pos_class_nonmda,fast_net_nonmda,fast_pos_lead_nonmda,slow_sign,slow_gain_class,slow_pos_class,slow_neg_class,slow_net,slow_pos_lead,slow_neg_lead,slow_sign_abs,slow_gain_class_abs,slow_net_abs,tier,source,source_name,qc,pool_mixed,fast_selection,fast_selection_nonmda,source_nonmda,primary_source,primary_tier,n_sources,n_cells,superclass,in_syn_W,receptor_groups,fast_pos_val,fast_neg_val,slow_pos_val,slow_neg_val,alt_sources
AVLP532,acetylcholine,1,mid,mid,none,+1,nAChRalpha6,,1,mid,+1,1,mid,mid,+1,nAChRalpha6,1,high,high,none,+1,mAChR-A,,1,high,+1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,53466,nAChR:mid;mAChR-A:high;mAChR-B:off,28.321,0.0,1.276,0.0,
AVLP532,gaba,-1,mid,none,mid,-1,,Rdl,-1,mid,-1,-1,mid,none,-1,,-1,mid,none,mid,-1,,GABA-B-R1,-1,mid,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,53466,GABA-A:mid;GABA-B:mid,0.0,16.683,0.0,2.052,
AVLP532,glutamate,-1,mid,mid,mid,mixed,GluRIB,GluClalpha,-1,mid,mixed,-1,mid,mid,mixed,GluRIB,-1,low,none,low,-1,,mGluR,-1,low,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,53466,GluCl:mid;iGluR:mid;mGluR:low,1.748,2.806,0.0,0.427,
AVLP532,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,53466,HisCl:off,0.0,0.0,0.0,0.0,
AVLP532,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,mid,high,-1,DopEcR,Dop2R,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,53466,Dop1R/DopEcR:mid;Dop2R:high,0.0,0.0,3.071,17.495,
AVLP532,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,0,mid,mid,mid,mixed,Octbeta2R,Octalpha2R,1,mid,+1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,53466,Oamb/Octbeta:mid;Octalpha2R:mid,0.0,0.0,2.589,1.187,
AVLP532,serotonin,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,none,high,-1,,5-HT1A,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,53466,5-HT2/7:off;5-HT1:high,0.0,0.0,0.0,2.563,
AVLP610,acetylcholine,1,high,high,none,+1,nAChRalpha6,,1,high,+1,1,high,high,+1,nAChRalpha6,1,high,high,none,+1,mAChR-A,,1,high,+1,class,fca2022,dopaminergic neuron,pass,False,primary,primary,fca2022,fca2022,class,2,2,cb_intrinsic,18128,nAChR:high;mAChR-A:high;mAChR-B:off,98.754,0.0,1.764,0.0,"davie2018(class):fast=+1,slow=+1"
AVLP610,gaba,-1,mid,none,mid,-1,,Rdl,-1,mid,-1,-1,mid,none,-1,,-1,high,none,high,-1,,GABA-B-R1,-1,high,-1,class,fca2022,dopaminergic neuron,pass,False,primary,primary,fca2022,fca2022,class,2,2,cb_intrinsic,18128,GABA-A:mid;GABA-B:high,0.0,35.387,0.0,7.863,"davie2018(class):fast=-1,slow=-1"
AVLP610,glutamate,-1,high,high,high,mixed,GluRIB,GluClalpha,-1,high,mixed,-1,high,high,mixed,GluRIB,-1,mid,none,mid,-1,,mGluR,-1,mid,-1,class,fca2022,dopaminergic neuron,pass,False,primary,primary,fca2022,fca2022,class,2,2,cb_intrinsic,18128,GluCl:high;iGluR:high;mGluR:mid,11.774,16.752,0.0,1.679,"davie2018(class):fast=mixed,slow=-1"
AVLP610,histamine,0,none,none,none,none,,,0,none,none,0,none,none,none,,0,none,none,none,none,,,0,none,none,class,fca2022,dopaminergic neuron,pass,False,primary,primary,fca2022,fca2022,class,2,2,cb_intrinsic,18128,HisCl:off,0.0,0.0,0.0,0.0,"davie2018(class):fast=none,slow=none"
AVLP610,dopamine,0,none,none,none,none,,,0,none,none,0,none,none,none,,-1,high,mid,high,-1,DopEcR,Dop2R,0,high,mixed,class,fca2022,dopaminergic neuron,pass,False,primary,primary,fca2022,fca2022,class,2,2,cb_intrinsic,18128,Dop1R/DopEcR:mid;Dop2R:high,0.0,0.0,5.111,3.341,"davie2018(class):fast=none,slow=-1"
AVLP610,octopamine,0,none,none,none,none,,,0,none,none,0,none,none,none,,0,mid,mid,mid,mixed,Octbeta2R,Octalpha2R,0,mid,mixed,class,fca2022,dopaminergic neuron,pass,False,primary,primary,fca2022,fca2022,class,2,2,cb_intrinsic,18128,Oamb/Octbeta:mid;Octalpha2R:mid,0.0,0.0,8.279,4.833,"davie2018(class):fast=none,slow=-1"
AVLP610,serotonin,0,none,none,none,none,,,0,none,none,0,none,none,none,,-1,mid,none,mid,-1,,5-HT1A,-1,mid,-1,class,fca2022,dopaminergic neuron,pass,False,primary,primary,fca2022,fca2022,class,2,2,cb_intrinsic,18128,5-HT2/7:off;5-HT1:mid,0.0,0.0,0.0,1.94,"davie2018(class):fast=none,slow=-1"
C2,acetylcholine,1,low,low,none,+1,nAChRalpha7,,1,low,+1,1,low,low,+1,nAChRalpha7,1,low,low,none,+1,mAChR-A,,1,low,+1,exact,davis2020,C2,pass,False,primary,primary,davis2020,davis2020,exact,5,1745,ol_intrinsic,185122,nAChR:low;mAChR-A:low;mAChR-B:off,2531.5,0.0,166.93,0.0,"ozel2021(exact):fast=+1,slow=none;kurmangaliyev2020(exact):fast=+1,slow=none;fca2022(exact):fast=+1,slow=none;davie2018(exact):fast=+1,slow=none"
C2,gaba,-1,low,none,low,-1,,Rdl,-1,low,-1,-1,low,none,-1,,-1,low,none,low,-1,,GABA-B-R3,-1,low,-1,exact,davis2020,C2,pass,False,primary,primary,davis2020,davis2020,exact,5,1745,ol_intrinsic,185122,GABA-A:low;GABA-B:low,0.0,1153.19,0.0,256.55,"ozel2021(exact):fast=-1,slow=-1;kurmangaliyev2020(exact):fast=-1,slow=-1;fca2022(exact):fast=-1,slow=-1;davie2018(exact):fast=-1,slow=-1"
C2,glutamate,-1,mid,mid,mid,mixed,Nmdar2,GluClalpha,-1,mid,-1,1,high,high,+1,GluRIB,0,none,none,none,none,,,0,none,none,exact,davis2020,C2,pass,False,primary,primary,davis2020,davis2020,exact,5,1745,ol_intrinsic,185122,GluCl:mid;iGluR:mid;mGluR:off,461.91,1630.31,0.0,0.0,"ozel2021(exact):fast=+1,slow=none;kurmangaliyev2020(exact):fast=+1,slow=none;fca2022(exact):fast=+1,slow=none;davie2018(exact):fast=+1,slow=none"
C2,histamine,-1,none,none,none,none_contested,,,-1,none,none_contested,-1,none,none,none_contested,,0,none,none,none,none,,,0,none,none,exact,davis2020,C2,pass,False,none_contested:ozel2021+kurmangaliyev2020+fca2022+davie2018,none_contested:ozel2021+kurmangaliyev2020+fca2022+davie2018,davis2020,davis2020,exact,5,1745,ol_intrinsic,185122,HisCl:off,0.0,0.0,0.0,0.0,"ozel2021(exact):fast=-1,slow=none;kurmangaliyev2020(exact):fast=-1,slow=none;fca2022(exact):fast=-1,slow=none;davie2018(exact):fast=-1,slow=none"
C2,dopamine,0,none,none,none,none,,,0,none,none,0,none,none,none,,-1,mid,low,mid,-1,DopEcR,Dop2R,1,low,+1,exact,davis2020,C2,pass,False,primary,primary,davis2020,davis2020,exact,5,1745,ol_intrinsic,185122,Dop1R/DopEcR:low;Dop2R:mid,0.0,0.0,1244.27,137.97,"ozel2021(exact):fast=none,slow=+1;kurmangaliyev2020(exact):fast=none,slow=+1;fca2022(exact):fast=none,slow=+1;davie2018(exact):fast=none,slow=+1"
C2,octopamine,0,none,none,none,none,,,0,none,none,0,none,none,none,,0,mid,mid,mid,mixed,Octbeta1R,Octalpha2R,1,mid,+1,exact,davis2020,C2,pass,False,primary,primary,davis2020,davis2020,exact,5,1745,ol_intrinsic,185122,Oamb/Octbeta:mid;Octalpha2R:mid,0.0,0.0,719.07,289.11,"ozel2021(exact):fast=none,slow=+1;kurmangaliyev2020(exact):fast=none,slow=mixed;fca2022(exact):fast=none,slow=mixed;davie2018(exact):fast=none,slow=mixed"
C2,serotonin,0,none,none,none,none,,,0,none,none,0,none,none,none,,0,mid,mid,mid,mixed,5-HT7,5-HT1A,0,mid,mixed,exact,davis2020,C2,pass,False,primary,primary,davis2020,davis2020,exact,5,1745,ol_intrinsic,185122,5-HT2/7:mid;5-HT1:mid,0.0,0.0,186.67,127.72,"ozel2021(exact):fast=none,slow=-1;kurmangaliyev2020(exact):fast=none,slow=-1;fca2022(exact):fast=none,slow=-1;davie2018(exact):fast=none,slow=-1"
C3,acetylcholine,1,low,low,none,+1,nAChRbeta1,,1,low,+1,1,low,low,+1,nAChRbeta1,1,low,low,none,+1,mAChR-A,,1,low,+1,exact,davis2020,C3,pass,False,primary,primary,davis2020,davis2020,exact,5,1779,ol_intrinsic,284963,nAChR:low;mAChR-A:low;mAChR-B:off,3278.12,0.0,172.63,0.0,"ozel2021(exact):fast=+1,slow=none;kurmangaliyev2020(exact):fast=+1,slow=+1;fca2022(exact):fast=+1,slow=none;davie2018(exact):fast=+1,slow=none"
C3,gaba,-1,low,none,low,-1,,Rdl,-1,low,-1,-1,low,none,-1,,-1,mid,none,mid,-1,,GABA-B-R1,-1,mid,-1,exact,davis2020,C3,pass,False,primary,primary,davis2020,davis2020,exact,5,1779,ol_intrinsic,284963,GABA-A:low;GABA-B:mid,0.0,1187.48,0.0,362.21,"ozel2021(exact):fast=-1,slow=-1;kurmangaliyev2020(exact):fast=-1,slow=-1;fca2022(exact):fast=-1,slow=-1;davie2018(exact):fast=-1,slow=-1"
C3,glutamate,-1,low,low,low,mixed,GluRIA,GluClalpha,-1,low,-1,1,high,high,+1,GluRIA,0,none,none,none,none,,,0,none,none,exact,davis2020,C3,pass,False,primary,primary,davis2020,davis2020,exact,5,1779,ol_intrinsic,284963,GluCl:low;iGluR:low;mGluR:off,334.04,703.07,0.0,0.0,"ozel2021(exact):fast=+1,slow=none;kurmangaliyev2020(exact):fast=+1,slow=none;fca2022(exact):fast=+1,slow=none;davie2018(exact):fast=+1,slow=none"
C3,histamine,0,none,none,none,none,,,0,none,none,0,none,none,none,,0,none,none,none,none,,,0,none,none,exact,davis2020,C3,pass,False,primary,primary,davis2020,davis2020,exact,5,1779,ol_intrinsic,284963,HisCl:off,0.0,0.0,0.0,0.0,"ozel2021(exact):fast=none,slow=none;kurmangaliyev2020(exact):fast=none,slow=none;fca2022(exact):fast=none,slow=none;davie2018(exact):fast=none,slow=none"
C3,dopamine,0,none,none,none,none,,,0,none,none,0,none,none,none,,1,mid,mid,low,+1,DopEcR,Dop2R,1,mid,+1,exact,davis2020,C3,pass,False,primary,primary,davis2020,davis2020,exact,5,1779,ol_intrinsic,284963,Dop1R/DopEcR:mid;Dop2R:low,0.0,0.0,2530.37,74.9,"ozel2021(exact):fast=none,slow=+1;kurmangaliyev2020(exact):fast=none,slow=+1;fca2022(exact):fast=none,slow=+1;davie2018(exact):fast=none,slow=+1"
C3,octopamine,0,none,none,none,none,,,0,none,none,0,none,none,none,,1,high,high,none,+1,Octbeta1R,,1,high,+1,exact,davis2020,C3,pass,False,primary,primary,davis2020,davis2020,exact,5,1779,ol_intrinsic,284963,Oamb/Octbeta:high;Octalpha2R:off,0.0,0.0,2730.2,0.0,"ozel2021(exact):fast=none,slow=+1;kurmangaliyev2020(exact):fast=none,slow=+1;fca2022(exact):fast=none,slow=+1;davie2018(exact):fast=none,slow=+1"
C3,serotonin,0,none,none,none,none,,,0,none,none,0,none,none,none,,1,mid,mid,low,+1,5-HT7,5-HT1B,1,mid,+1,exact,davis2020,C3,pass,False,primary,primary,davis2020,davis2020,exact,5,1779,ol_intrinsic,284963,5-HT2/7:mid;5-HT1:low,0.0,0.0,187.42,25.09,"ozel2021(exact):fast=none,slow=+1;kurmangaliyev2020(exact):fast=none,slow=+1;fca2022(exact):fast=none,slow=+1;davie2018(exact):fast=none,slow=+1"
CB0650,acetylcholine,1,mid,mid,none,+1,nAChRbeta1,,1,mid,+1,1,mid,mid,+1,nAChRbeta1,0,none,none,none,none,,,0,none,none,class,fca2022,antennal lobe projection neuron,pass,True,primary,primary,fca2022,fca2022,class,1,4,cb_intrinsic,1891,nAChR:mid;mAChR-A:off;mAChR-B:off,79.338,0.0,0.0,0.0,
CB0650,gaba,-1,high,none,high,-1,,Rdl,-1,high,-1,-1,high,none,-1,,-1,high,none,high,-1,,GABA-B-R1,-1,high,-1,class,fca2022,antennal lobe projection neuron,pass,True,primary,primary,fca2022,fca2022,class,1,4,cb_intrinsic,1891,GABA-A:high;GABA-B:high,0.0,61.301,0.0,5.733,
CB0650,glutamate,1,mid,mid,low,+1,GluRIB,GluClalpha,-1,mid,mixed,1,mid,mid,+1,GluRIB,-1,low,none,low,-1,,mGluR,-1,low,-1,class,fca2022,antennal lobe projection neuron,pass,True,primary,primary,fca2022,fca2022,class,1,4,cb_intrinsic,1891,GluCl:low;iGluR:mid;mGluR:low,3.402,2.197,0.0,0.72,
CB0650,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,fca2022,antennal lobe projection neuron,pass,True,none_single_source,none_single_source,fca2022,fca2022,class,1,4,cb_intrinsic,1891,HisCl:off,0.0,0.0,0.0,0.0,
CB0650,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,1,high,high,low,+1,DopEcR,Dop2R,1,high,+1,class,fca2022,antennal lobe projection neuron,pass,True,none_single_source,none_single_source,fca2022,fca2022,class,1,4,cb_intrinsic,1891,Dop1R/DopEcR:high;Dop2R:low,0.0,0.0,5.975,0.725,
CB0650,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,fca2022,antennal lobe projection neuron,pass,True,none_single_source,none_single_source,fca2022,fca2022,class,1,4,cb_intrinsic,1891,Oamb/Octbeta:off;Octalpha2R:off,0.0,0.0,0.0,0.0,
CB0650,serotonin,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,1,low,low,none,+1,5-HT7,,1,low,+1,class,fca2022,antennal lobe projection neuron,pass,True,none_single_source,none_single_source,fca2022,fca2022,class,1,4,cb_intrinsic,1891,5-HT2/7:low;5-HT1:off,0.0,0.0,0.781,0.0,
CB1009,acetylcholine,1,mid,mid,none,+1,nAChRalpha6,,1,mid,+1,1,mid,mid,+1,nAChRalpha6,1,high,high,none,+1,mAChR-A,,1,high,+1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,1972,nAChR:mid;mAChR-A:high;mAChR-B:off,28.321,0.0,1.276,0.0,
CB1009,gaba,-1,mid,none,mid,-1,,Rdl,-1,mid,-1,-1,mid,none,-1,,-1,mid,none,mid,-1,,GABA-B-R1,-1,mid,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,1972,GABA-A:mid;GABA-B:mid,0.0,16.683,0.0,2.052,
CB1009,glutamate,-1,mid,mid,mid,mixed,GluRIB,GluClalpha,-1,mid,mixed,-1,mid,mid,mixed,GluRIB,-1,low,none,low,-1,,mGluR,-1,low,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,1972,GluCl:mid;iGluR:mid;mGluR:low,1.748,2.806,0.0,0.427,
CB1009,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,1972,HisCl:off,0.0,0.0,0.0,0.0,
CB1009,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,mid,high,-1,DopEcR,Dop2R,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,1972,Dop1R/DopEcR:mid;Dop2R:high,0.0,0.0,3.071,17.495,
CB1009,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,0,mid,mid,mid,mixed,Octbeta2R,Octalpha2R,1,mid,+1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,1972,Oamb/Octbeta:mid;Octalpha2R:mid,0.0,0.0,2.589,1.187,
CB1009,serotonin,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,none,high,-1,,5-HT1A,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,1972,5-HT2/7:off;5-HT1:high,0.0,0.0,0.0,2.563,
CB1026,acetylcholine,1,mid,mid,none,+1,nAChRalpha6,,1,mid,+1,1,mid,mid,+1,nAChRalpha6,1,high,high,none,+1,mAChR-A,,1,high,+1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,10,cb_intrinsic,4373,nAChR:mid;mAChR-A:high;mAChR-B:off,28.321,0.0,1.276,0.0,
CB1026,gaba,-1,mid,none,mid,-1,,Rdl,-1,mid,-1,-1,mid,none,-1,,-1,mid,none,mid,-1,,GABA-B-R1,-1,mid,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,10,cb_intrinsic,4373,GABA-A:mid;GABA-B:mid,0.0,16.683,0.0,2.052,
CB1026,glutamate,-1,mid,mid,mid,mixed,GluRIB,GluClalpha,-1,mid,mixed,-1,mid,mid,mixed,GluRIB,-1,low,none,low,-1,,mGluR,-1,low,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,10,cb_intrinsic,4373,GluCl:mid;iGluR:mid;mGluR:low,1.748,2.806,0.0,0.427,
CB1026,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,10,cb_intrinsic,4373,HisCl:off,0.0,0.0,0.0,0.0,
CB1026,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,mid,high,-1,DopEcR,Dop2R,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,10,cb_intrinsic,4373,Dop1R/DopEcR:mid;Dop2R:high,0.0,0.0,3.071,17.495,
CB1026,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,0,mid,mid,mid,mixed,Octbeta2R,Octalpha2R,1,mid,+1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,10,cb_intrinsic,4373,Oamb/Octbeta:mid;Octalpha2R:mid,0.0,0.0,2.589,1.187,
CB1026,serotonin,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,none,high,-1,,5-HT1A,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,10,cb_intrinsic,4373,5-HT2/7:off;5-HT1:high,0.0,0.0,0.0,2.563,
CB1296_a,acetylcholine,1,mid,mid,none,+1,nAChRbeta1,,1,mid,+1,1,mid,mid,+1,nAChRbeta1,0,none,none,none,none,,,0,none,none,class,fca2022,antennal lobe projection neuron,pass,True,primary,primary,fca2022,fca2022,class,1,5,cb_intrinsic,877,nAChR:mid;mAChR-A:off;mAChR-B:off,79.338,0.0,0.0,0.0,
CB1296_a,gaba,-1,high,none,high,-1,,Rdl,-1,high,-1,-1,high,none,-1,,-1,high,none,high,-1,,GABA-B-R1,-1,high,-1,class,fca2022,antennal lobe projection neuron,pass,True,primary,primary,fca2022,fca2022,class,1,5,cb_intrinsic,877,GABA-A:high;GABA-B:high,0.0,61.301,0.0,5.733,
CB1296_a,glutamate,1,mid,mid,low,+1,GluRIB,GluClalpha,-1,mid,mixed,1,mid,mid,+1,GluRIB,-1,low,none,low,-1,,mGluR,-1,low,-1,class,fca2022,antennal lobe projection neuron,pass,True,primary,primary,fca2022,fca2022,class,1,5,cb_intrinsic,877,GluCl:low;iGluR:mid;mGluR:low,3.402,2.197,0.0,0.72,
CB1296_a,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,fca2022,antennal lobe projection neuron,pass,True,none_single_source,none_single_source,fca2022,fca2022,class,1,5,cb_intrinsic,877,HisCl:off,0.0,0.0,0.0,0.0,
CB1296_a,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,1,high,high,low,+1,DopEcR,Dop2R,1,high,+1,class,fca2022,antennal lobe projection neuron,pass,True,none_single_source,none_single_source,fca2022,fca2022,class,1,5,cb_intrinsic,877,Dop1R/DopEcR:high;Dop2R:low,0.0,0.0,5.975,0.725,
CB1296_a,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,fca2022,antennal lobe projection neuron,pass,True,none_single_source,none_single_source,fca2022,fca2022,class,1,5,cb_intrinsic,877,Oamb/Octbeta:off;Octalpha2R:off,0.0,0.0,0.0,0.0,
CB1296_a,serotonin,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,1,low,low,none,+1,5-HT7,,1,low,+1,class,fca2022,antennal lobe projection neuron,pass,True,none_single_source,none_single_source,fca2022,fca2022,class,1,5,cb_intrinsic,877,5-HT2/7:low;5-HT1:off,0.0,0.0,0.781,0.0,
CB2004,acetylcholine,1,mid,mid,none,+1,nAChRbeta1,,1,mid,+1,1,mid,mid,+1,nAChRbeta1,0,none,none,none,none,,,0,none,none,class,fca2022,antennal lobe projection neuron,pass,True,primary,primary,fca2022,fca2022,class,1,6,cb_intrinsic,2169,nAChR:mid;mAChR-A:off;mAChR-B:off,79.338,0.0,0.0,0.0,
CB2004,gaba,-1,high,none,high,-1,,Rdl,-1,high,-1,-1,high,none,-1,,-1,high,none,high,-1,,GABA-B-R1,-1,high,-1,class,fca2022,antennal lobe projection neuron,pass,True,primary,primary,fca2022,fca2022,class,1,6,cb_intrinsic,2169,GABA-A:high;GABA-B:high,0.0,61.301,0.0,5.733,
CB2004,glutamate,1,mid,mid,low,+1,GluRIB,GluClalpha,-1,mid,mixed,1,mid,mid,+1,GluRIB,-1,low,none,low,-1,,mGluR,-1,low,-1,class,fca2022,antennal lobe projection neuron,pass,True,primary,primary,fca2022,fca2022,class,1,6,cb_intrinsic,2169,GluCl:low;iGluR:mid;mGluR:low,3.402,2.197,0.0,0.72,
CB2004,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,fca2022,antennal lobe projection neuron,pass,True,none_single_source,none_single_source,fca2022,fca2022,class,1,6,cb_intrinsic,2169,HisCl:off,0.0,0.0,0.0,0.0,
CB2004,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,1,high,high,low,+1,DopEcR,Dop2R,1,high,+1,class,fca2022,antennal lobe projection neuron,pass,True,none_single_source,none_single_source,fca2022,fca2022,class,1,6,cb_intrinsic,2169,Dop1R/DopEcR:high;Dop2R:low,0.0,0.0,5.975,0.725,
CB2004,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,fca2022,antennal lobe projection neuron,pass,True,none_single_source,none_single_source,fca2022,fca2022,class,1,6,cb_intrinsic,2169,Oamb/Octbeta:off;Octalpha2R:off,0.0,0.0,0.0,0.0,
